Warp,672,288,496F814B,0,1,1,4294967295,0
Warp,224,416,2D03444F,0,1,1,4294967295,0
Warp,96,288,062E178C,0,1,1,4294967295,0
Warp,544,416,1F3526CD,0,1,1,4294967295,0
Warp,384,160,5074B00A,0,1,1,4294967295,0
Block,0,0,,0,1,1,4294967295,0
Block,0,32,,0,1,1,4294967295,0
Block,0,64,,0,1,1,4294967295,0
Block,0,96,,0,1,1,4294967295,0
Block,0,128,,0,1,1,4294967295,0
Block,0,160,,0,1,1,4294967295,0
Block,0,192,,0,1,1,4294967295,0
Block,0,224,,0,1,1,4294967295,0
Block,0,256,,0,1,1,4294967295,0
Block,0,288,,0,1,1,4294967295,0
Block,0,320,,0,1,1,4294967295,0
Block,0,352,,0,1,1,4294967295,0
Block,0,384,,0,1,1,4294967295,0
Block,0,416,,0,1,1,4294967295,0
Block,0,448,,0,1,1,4294967295,0
Block,0,480,,0,1,1,4294967295,0
Block,0,512,,0,1,1,4294967295,0
Block,0,544,,0,1,1,4294967295,0
Block,0,576,,0,1,1,4294967295,0
Block,32,576,,0,1,1,4294967295,0
Block,64,576,,0,1,1,4294967295,0
Block,96,576,,0,1,1,4294967295,0
Block,128,576,,0,1,1,4294967295,0
Block,160,576,,0,1,1,4294967295,0
Block,192,576,,0,1,1,4294967295,0
Block,224,576,,0,1,1,4294967295,0
Block,256,576,,0,1,1,4294967295,0
Block,288,576,,0,1,1,4294967295,0
Block,320,576,,0,1,1,4294967295,0
Block,352,576,,0,1,1,4294967295,0
Block,384,576,,0,1,1,4294967295,0
Block,416,576,,0,1,1,4294967295,0
Block,448,576,,0,1,1,4294967295,0
Block,480,576,,0,1,1,4294967295,0
Block,512,576,,0,1,1,4294967295,0
Block,544,576,,0,1,1,4294967295,0
Block,576,576,,0,1,1,4294967295,0
Block,608,576,,0,1,1,4294967295,0
Block,640,576,,0,1,1,4294967295,0
Block,672,576,,0,1,1,4294967295,0
Block,704,576,,0,1,1,4294967295,0
Block,736,576,,0,1,1,4294967295,0
Block,768,576,,0,1,1,4294967295,0
Block,768,544,,0,1,1,4294967295,0
Block,768,512,,0,1,1,4294967295,0
Block,768,480,,0,1,1,4294967295,0
Block,768,448,,0,1,1,4294967295,0
Block,768,416,,0,1,1,4294967295,0
Block,768,384,,0,1,1,4294967295,0
Block,768,352,,0,1,1,4294967295,0
Block,768,320,,0,1,1,4294967295,0
Block,768,288,,0,1,1,4294967295,0
Block,768,256,,0,1,1,4294967295,0
Block,768,224,,0,1,1,4294967295,0
Block,768,192,,0,1,1,4294967295,0
Block,768,160,,0,1,1,4294967295,0
Block,768,128,,0,1,1,4294967295,0
Block,768,96,,0,1,1,4294967295,0
Block,768,64,,0,1,1,4294967295,0
Block,768,0,,0,1,1,4294967295,0
Block,768,32,,0,1,1,4294967295,0
Block,736,0,,0,1,1,4294967295,0
Block,704,0,,0,1,1,4294967295,0
Block,672,0,,0,1,1,4294967295,0
Block,640,0,,0,1,1,4294967295,0
Block,608,0,,0,1,1,4294967295,0
Block,576,0,,0,1,1,4294967295,0
Block,544,0,,0,1,1,4294967295,0
Block,512,0,,0,1,1,4294967295,0
Block,480,0,,0,1,1,4294967295,0
Block,448,0,,0,1,1,4294967295,0
Block,416,0,,0,1,1,4294967295,0
Block,384,0,,0,1,1,4294967295,0
Block,352,0,,0,1,1,4294967295,0
Block,320,0,,0,1,1,4294967295,0
Block,288,0,,0,1,1,4294967295,0
Block,256,0,,0,1,1,4294967295,0
Block,224,0,,0,1,1,4294967295,0
Block,192,0,,0,1,1,4294967295,0
Block,160,0,,0,1,1,4294967295,0
Block,128,0,,0,1,1,4294967295,0
Block,96,0,,0,1,1,4294967295,0
Block,64,0,,0,1,1,4294967295,0
Block,32,0,,0,1,1,4294967295,0
Block,192,480,,0,1,1,4294967295,0
Block,256,480,,0,1,1,4294967295,0
Block,224,480,,0,1,1,4294967295,0
Block,576,480,,0,1,1,4294967295,0
Block,512,480,,0,1,1,4294967295,0
Block,544,480,,0,1,1,4294967295,0
Block,704,352,,0,1,1,4294967295,0
Block,640,352,,0,1,1,4294967295,0
Block,672,352,,0,1,1,4294967295,0
Block,128,352,,0,1,1,4294967295,0
Block,96,352,,0,1,1,4294967295,0
Block,64,352,,0,1,1,4294967295,0
Block,352,224,,0,1,1,4294967295,0
Block,320,224,,0,1,1,4294967295,0
Block,384,224,,0,1,1,4294967295,0
Block,416,224,,0,1,1,4294967295,0
Block,448,224,,0,1,1,4294967295,0
Block,256,224,,0,1,1,4294967295,0
Block,288,224,,0,1,1,4294967295,0
Block,480,224,,0,1,1,4294967295,0
Block,512,224,,0,1,1,4294967295,0
SpikeU,288,544,,0,1,1,4294967295,0
SpikeU,480,544,,0,1,1,4294967295,0
MusicPlayer,384,448,65B4C7A5,0,1,1,4294967295,0
YuuutuBorder,32,32,,0,1,1,4294967295,0
SaveLayout,64,320,,0,1,1,4294967295,0
SaveLayout,192,448,,0,1,1,4294967295,0
SaveLayout,512,448,,0,1,1,4294967295,0
SaveLayout,640,320,,0,1,1,4294967295,0
SaveLayout,352,192,,0,1,1,4294967295,0
LoadLayout,384,544,,0,1,1,4294967295,0
LayoutDraw,240,368,37C46A19,0,1,1,4294967295,0
LayoutDraw,112,240,65CEDCB5,0,1,1,4294967295,0
LayoutDraw,688,256,00037675,0,1,1,4294967295,0
TextDraw,400,304,A51EE089,0,1,1,4294967295,0
LayoutDraw,560,368,5798DF52,0,1,1,4294967295,0
LayoutDraw,400,112,2AEBD90A,0,1,1,4294967295,0
DragHandler,64,32,,0,1,1,4294967295,0
AutoSaver,384,544,,0,1,1,4294967295,0
ClearLayout,128,320,,0,1,1,4294967295,0
ClearLayout,256,448,,0,1,1,4294967295,0
ClearLayout,576,448,,0,1,1,4294967295,0
ClearLayout,704,320,,0,1,1,4294967295,0
ClearLayout,416,192,,0,1,1,4294967295,0
TextDraw,240,464,C579F07A,0,1,1,4294967295,0
TextDraw,560,464,C6FD2414,0,1,1,4294967295,0
TextDraw,688,336,C27058A6,0,1,1,4294967295,0
TextDraw,112,336,C73F4E23,0,1,1,4294967295,0
TextDraw,400,208,C3B23291,0,1,1,4294967295,0
PlayerStart,384,544,,0,1,1,4294967295,0
